connecting
connected with result code0
sensorData {"accelX":-0.6416015625,"accelY":0.050537109375,"accelZ":0.265380859375,"gyroX":24.816741943359375,"gyroY":-200.26931762695312,"gyroZ":8.521270751953125}
sensorData {"accelX":-0.521728515625,"accelY":0.03759765625,"accelZ":0.7685546875,"gyroX":15.6573486328125,"gyroY":-96.84677124023438,"gyroZ":6.95709228515625}
sensorData {"accelX":-0.471435546875,"accelY":0.062744140625,"accelZ":0.734130859375,"gyroX":4.116668701171875,"gyroY":34.668731689453125,"gyroZ":3.8909912109375}
sensorData {"accelX":-0.584716796875,"accelY":0.06103515625,"accelZ":0.3837890625,"gyroX":-6.95709228515625,"gyroY":127.18093872070312,"gyroZ":1.10504150390625}
sensorData {"accelX":-0.80029296875,"accelY":0.046875,"accelZ":0.13720703125,"gyroX":-13.43170166015625,"gyroY":179.67819213867188,"gyroZ":-1.8365478515625}
sensorData {"accelX":-0.85546875,"accelY":0.0771484375,"accelZ":-0.148193359375,"gyroX":-10.264434814453125,"gyroY":154.52682495117188,"gyroZ":-3.634185791015625}
sensorData {"accelX":-0.81591796875,"accelY":0.416015625,"accelZ":-1.412353515625,"gyroX":2.264556884765625,"gyroY":167.86514282226562,"gyroZ":-3.509674072265625}
sensorData {"accelX":-0.7939453125,"accelY":0.092529296875,"accelZ":-0.732177734375,"gyroX":-10.295562744140625,"gyroY":189.05548095703125,"gyroZ":-2.677001953125}
sensorData {"accelX":-0.595458984375,"accelY":0.055908203125,"accelZ":-0.884521484375,"gyroX":-10.66131591796875,"gyroY":154.6124267578125,"gyroZ":-1.47857666015625}
sensorData {"accelX":-0.378173828125,"accelY":0.0341796875,"accelZ":-1.011962890625,"gyroX":-10.311126708984375,"gyroY":148.61251831054688,"gyroZ":-0.521392822265625}
sensorData {"accelX":-0.052001953125,"accelY":0.055419921875,"accelZ":-1.2392578125,"gyroX":-9.774169921875,"gyroY":122.97088623046875,"gyroZ":-0.99609375}
sensorData {"accelX":-0.00634765625,"accelY":0.011474609375,"accelZ":-1.163330078125,"gyroX":-7.587432861328125,"gyroY":86.03759765625,"gyroZ":-0.76263427734375}
sensorData {"accelX":0.11474609375,"accelY":0.00146484375,"accelZ":-1.08740234375,"gyroX":-3.805389404296875,"gyroY":54.886322021484375,"gyroZ":0.023345947265625}
sensorData {"accelX":0.199951171875,"accelY":0.014892578125,"accelZ":-1.03662109375,"gyroX":-0.038909912109375,"gyroY":18.902435302734375,"gyroZ":0.817108154296875}
sensorData {"accelX":0.175537109375,"accelY":0.02490234375,"accelZ":-1.015625,"gyroX":0.51361083984375,"gyroY":4.03106689453125,"gyroZ":0.82489013671875}
sensorData {"accelX":0.27587890625,"accelY":-0.01171875,"accelZ":-1.0625,"gyroX":1.999969482421875,"gyroY":-5.99212646484375,"gyroZ":1.44744873046875}
sensorData {"accelX":0.1484375,"accelY":0.020751953125,"accelZ":-1.219482421875,"gyroX":10.995941162109375,"gyroY":-73.04168701171875,"gyroZ":3.71978759765625}
sensorData {"accelX":-0.01611328125,"accelY":0.04150390625,"accelZ":-1.323974609375,"gyroX":19.09698486328125,"gyroY":-137.63992309570312,"gyroZ":4.0155029296875}
sensorData {"accelX":-0.171142578125,"accelY":0.057373046875,"accelZ":-1.31689453125,"gyroX":25.089111328125,"gyroY":-187.37457275390625,"gyroZ":4.77813720703125}
sensorData {"accelX":-0.416748046875,"accelY":0.0859375,"accelZ":-1.083984375,"gyroX":25.252532958984375,"gyroY":-218.37020874023438,"gyroZ":4.1400146484375}
sensorData {"accelX":-0.590576171875,"accelY":0.08837890625,"accelZ":-0.76806640625,"gyroX":22.349853515625,"gyroY":-222.18338012695312,"gyroZ":6.11663818359375}
sensorData {"accelX":-0.748779296875,"accelY":0.087158203125,"accelZ":-0.38818359375,"gyroX":24.272003173828125,"gyroY":-248.57208251953125,"gyroZ":9.221649169921875}
sensorData {"accelX":-0.760009765625,"accelY":0.079833984375,"accelZ":-0.0126953125,"gyroX":24.466552734375,"gyroY":-224.8370361328125,"gyroZ":7.79754638671875}
sensorData {"accelX":-0.603515625,"accelY":0.093994140625,"accelZ":0.418212890625,"gyroX":22.1319580078125,"gyroY":-182.43301391601562,"gyroZ":5.6964111328125}
sensorData {"accelX":-0.4853515625,"accelY":-0.02734375,"accelZ":1.25927734375,"gyroX":11.143798828125,"gyroY":-97.44598388671875,"gyroZ":5.346221923828125}
sensorData {"accelX":-0.471923828125,"accelY":0.02001953125,"accelZ":0.83203125,"gyroX":-2.233428955078125,"gyroY":72.02224731445312,"gyroZ":3.354034423828125}
sensorData {"accelX":-0.566162109375,"accelY":0.05419921875,"accelZ":0.437744140625,"gyroX":-12.886962890625,"gyroY":157.25830078125,"gyroZ":1.32293701171875}
sensorData {"accelX":-0.771240234375,"accelY":0.05810546875,"accelZ":0.135498046875,"gyroX":-14.528961181640625,"gyroY":191.0943603515625,"gyroZ":0.82489013671875}
sensorData {"accelX":-0.7587890625,"accelY":0.061767578125,"accelZ":-0.427490234375,"gyroX":-16.256561279296875,"gyroY":213.61541748046875,"gyroZ":0.88714599609375}
sensorData {"accelX":-0.7490234375,"accelY":0.052001953125,"accelZ":-0.494873046875,"gyroX":-11.353912353515625,"gyroY":171.36703491210938,"gyroZ":1.3385009765625}
sensorData {"accelX":-0.482666015625,"accelY":0.057373046875,"accelZ":-0.810302734375,"gyroX":-16.31103515625,"gyroY":199.77127075195312,"gyroZ":1.097259521484375}
sensorData {"accelX":-0.34228515625,"accelY":0.00146484375,"accelZ":-1.006591796875,"gyroX":-18.614501953125,"gyroY":193.63906860351562,"gyroZ":1.424102783203125}
sensorData {"accelX":-0.16015625,"accelY":-0.016357421875,"accelZ":-1.38720703125,"gyroX":-10.19439697265625,"gyroY":125.15762329101562,"gyroZ":2.700347900390625}
sensorData {"accelX":-0.102783203125,"accelY":0.033203125,"accelZ":-1.14111328125,"gyroX":-5.74310302734375,"gyroY":95.92071533203125,"gyroZ":3.400726318359375}
sensorData {"accelX":0.125732421875,"accelY":0.030029296875,"accelZ":-1.136962890625,"gyroX":-2.5836181640625,"gyroY":62.170257568359375,"gyroZ":3.649749755859375}
sensorData {"accelX":0.1533203125,"accelY":0.018798828125,"accelZ":-1.0380859375,"gyroX":1.26068115234375,"gyroY":23.773956298828125,"gyroZ":3.276214599609375}
sensorData {"accelX":0.218505859375,"accelY":-0.00341796875,"accelZ":-1.035400390625,"gyroX":1.797637939453125,"gyroY":17.626190185546875,"gyroZ":2.3968505859375}
sensorData {"accelX":0.23974609375,"accelY":-0.016845703125,"accelZ":-0.994873046875,"gyroX":4.272308349609375,"gyroY":-6.186676025390625,"gyroZ":3.167266845703125}
sensorData {"accelX":0.114990234375,"accelY":0.010009765625,"accelZ":-1.117431640625,"gyroX":8.1243896484375,"gyroY":-37.6959228515625,"gyroZ":4.708099365234375}
sensorData {"accelX":-0.06005859375,"accelY":0.0205078125,"accelZ":-1.287841796875,"gyroX":13.875274658203125,"gyroY":-114.86984252929688,"gyroZ":4.15557861328125}
sensorData {"accelX":-0.123291015625,"accelY":0.013671875,"accelZ":-1.305419921875,"gyroX":19.65728759765625,"gyroY":-178.53424072265625,"gyroZ":4.6380615234375}
sensorData {"accelX":-0.298828125,"accelY":0.063232421875,"accelZ":-1.177001953125,"gyroX":21.579437255859375,"gyroY":-212.67379760742188,"gyroZ":4.941558837890625}
sensorData {"accelX":-0.47216796875,"accelY":0.072509765625,"accelZ":-0.90283203125,"gyroX":21.812896728515625,"gyroY":-216.961669921875,"gyroZ":5.789794921875}
sensorData {"accelX":-0.724609375,"accelY":0.07861328125,"accelZ":-0.49853515625,"gyroX":24.287567138671875,"gyroY":-241.24923706054688,"gyroZ":6.52130126953125}
sensorData {"accelX":-0.74853515625,"accelY":0.0673828125,"accelZ":-0.074951171875,"gyroX":23.79730224609375,"gyroY":-216.72042846679688,"gyroZ":6.248931884765625}
sensorData {"accelX":-0.62255859375,"accelY":0.073486328125,"accelZ":0.251953125,"gyroX":21.096954345703125,"gyroY":-170.45654296875,"gyroZ":5.797576904296875}
sensorData {"accelX":-0.571533203125,"accelY":0.147705078125,"accelZ":0.501708984375,"gyroX":15.439453125,"gyroY":-83.74191284179688,"gyroZ":3.820953369140625}
sensorData {"accelX":-0.47412109375,"accelY":0.048583984375,"accelZ":0.75048828125,"gyroX":-1.4007568359375,"gyroY":57.220916748046875,"gyroZ":2.155609130859375}
sensorData {"accelX":-0.623291015625,"accelY":0.054931640625,"accelZ":0.437255859375,"gyroX":-14.046478271484375,"gyroY":161.98974609375,"gyroZ":0}
sensorData {"accelX":-0.749755859375,"accelY":0.04541015625,"accelZ":0.103271484375,"gyroX":-15.229339599609375,"gyroY":170.44097900390625,"gyroZ":-3.151702880859375}
sensorData {"accelX":-0.74951171875,"accelY":0.062744140625,"accelZ":-0.213134765625,"gyroX":-16.04644775390625,"gyroY":203.87237548828125,"gyroZ":-4.8248291015625}
sensorData {"accelX":-0.66455078125,"accelY":0.141845703125,"accelZ":-0.58544921875,"gyroX":-12.31109619140625,"gyroY":184.10614013671875,"gyroZ":-5.346221923828125}
sensorData {"accelX":-0.602783203125,"accelY":0.084228515625,"accelZ":-0.987548828125,"gyroX":-14.669036865234375,"gyroY":201.88018798828125,"gyroZ":-4.879302978515625}
sensorData {"accelX":-0.44580078125,"accelY":0.095947265625,"accelZ":-1.197998046875,"gyroX":-7.104949951171875,"gyroY":120.45730590820312,"gyroZ":-3.81317138671875}
sensorData {"accelX":-0.31298828125,"accelY":0.09521484375,"accelZ":-1.06005859375,"gyroX":-11.120452880859375,"gyroY":133.4765625,"gyroZ":-2.5836181640625}
sensorData {"accelX":0.08740234375,"accelY":0.055419921875,"accelZ":-1.230224609375,"gyroX":-14.497833251953125,"gyroY":131.40655517578125,"gyroZ":-2.420196533203125}
sensorData {"accelX":0.095703125,"accelY":-0.000732421875,"accelZ":-1.125244140625,"gyroX":-6.64581298828125,"gyroY":30.668792724609375,"gyroZ":-1.431884765625}
sensorData {"accelX":0.250244140625,"accelY":-0.0263671875,"accelZ":-1.133544921875,"gyroX":-7.54852294921875,"gyroY":46.824188232421875,"gyroZ":1.3385009765625}
sensorData {"accelX":0.30908203125,"accelY":0.002197265625,"accelZ":-1.0263671875,"gyroX":-3.2061767578125,"gyroY":7.400665283203125,"gyroZ":4.319000244140625}
sensorData {"accelX":0.3349609375,"accelY":0.003173828125,"accelZ":-0.9326171875,"gyroX":-0.054473876953125,"gyroY":-0.0311279296875,"gyroZ":5.330657958984375}
sensorData {"accelX":0.2734375,"accelY":-0.028564453125,"accelZ":-1.105224609375,"gyroX":5.455169677734375,"gyroY":-22.917938232421875,"gyroZ":6.575775146484375}
sensorData {"accelX":0.04833984375,"accelY":0.01220703125,"accelZ":-1.2509765625,"gyroX":10.809173583984375,"gyroY":-73.7109375,"gyroZ":5.71197509765625}
sensorData {"accelX":-0.034912109375,"accelY":0.01806640625,"accelZ":-1.36328125,"gyroX":19.400482177734375,"gyroY":-164.90798950195312,"gyroZ":5.68084716796875}
sensorData {"accelX":-0.267333984375,"accelY":0.069091796875,"accelZ":-1.277099609375,"gyroX":25.02685546875,"gyroY":-226.8914794921875,"gyroZ":5.564117431640625}
sensorData {"accelX":-0.48388671875,"accelY":0.07958984375,"accelZ":-1.048583984375,"gyroX":27.991790771484375,"gyroY":-255,"gyroZ":5.2606201171875}
sensorData {"accelX":-0.719482421875,"accelY":0.087890625,"accelZ":-0.61083984375,"gyroX":25.3070068359375,"gyroY":-246.07406616210938,"gyroZ":5.626373291015625}
sensorData {"accelX":-0.6923828125,"accelY":0.060302734375,"accelZ":-0.16064453125,"gyroX":26.092987060546875,"gyroY":-255,"gyroZ":5.30731201171875}
sensorData {"accelX":-0.610595703125,"accelY":0.029052734375,"accelZ":0.267822265625,"gyroX":22.015228271484375,"gyroY":-202.20703125,"gyroZ":4.9493408203125}
sensorData {"accelX":-0.623291015625,"accelY":-0.135986328125,"accelZ":1.527587890625,"gyroX":15.70404052734375,"gyroY":-138.62823486328125,"gyroZ":4.31121826171875}
sensorData {"accelX":-0.39208984375,"accelY":0.09716796875,"accelZ":0.61572265625,"gyroX":4.669189453125,"gyroY":15.883026123046875,"gyroZ":1.431884765625}
sensorData {"accelX":-0.5419921875,"accelY":0.0556640625,"accelZ":0.5390625,"gyroX":-14.08538818359375,"gyroY":147.06390380859375,"gyroZ":-0.381317138671875}
sensorData {"accelX":-0.722412109375,"accelY":0.071044921875,"accelZ":0.283203125,"gyroX":-20.131988525390625,"gyroY":208.5260009765625,"gyroZ":-3.027191162109375}
sensorData {"accelX":-0.83642578125,"accelY":0.11669921875,"accelZ":-0.2236328125,"gyroX":-17.35382080078125,"gyroY":209.96566772460938,"gyroZ":-3.37738037109375}
sensorData {"accelX":-0.5302734375,"accelY":0.1787109375,"accelZ":-0.95556640625,"gyroX":-13.99200439453125,"gyroY":223.52188110351562,"gyroZ":-1.12060546875}
sensorData {"accelX":-0.48291015625,"accelY":0.104736328125,"accelZ":-1.041015625,"gyroX":-14.855804443359375,"gyroY":205.382080078125,"gyroZ":-1.22955322265625}
sensorData {"accelX":-0.393798828125,"accelY":0.09716796875,"accelZ":-1.231201171875,"gyroX":-12.80914306640625,"gyroY":162.38662719726562,"gyroZ":-0.73150634765625}
sensorData {"accelX":-0.151611328125,"accelY":0.042724609375,"accelZ":-1.194091796875,"gyroX":-17.72735595703125,"gyroY":177.25021362304688,"gyroZ":-0.459136962890625}
sensorData {"accelX":0.0263671875,"accelY":0.046630859375,"accelZ":-1.224365234375,"gyroX":-11.57958984375,"gyroY":106.78436279296875,"gyroZ":-1.081695556640625}
sensorData {"accelX":0.24609375,"accelY":0.010498046875,"accelZ":-1.15087890625,"gyroX":-5.167236328125,"gyroY":51.92138671875,"gyroZ":0.070037841796875}
sensorData {"accelX":0.256591796875,"accelY":0.012939453125,"accelZ":-1.14013671875,"gyroX":-2.669219970703125,"gyroY":46.201629638671875,"gyroZ":0.785980224609375}
sensorData {"accelX":0.35693359375,"accelY":-0.007080078125,"accelZ":-1.02197265625,"gyroX":3.673095703125,"gyroY":-14.528961181640625,"gyroZ":1.12060546875}
sensorData {"accelX":0.347412109375,"accelY":-0.0078125,"accelZ":-0.88623046875,"gyroX":3.883209228515625,"gyroY":-0.396881103515625,"gyroZ":2.38128662109375}
sensorData {"accelX":0.37158203125,"accelY":-0.020263671875,"accelZ":-0.919921875,"gyroX":3.976593017578125,"gyroY":-7.260589599609375,"gyroZ":2.2723388671875}
sensorData {"accelX":0.249755859375,"accelY":0.011962890625,"accelZ":-1.063720703125,"gyroX":5.789794921875,"gyroY":-36.178436279296875,"gyroZ":3.151702880859375}
sensorData {"accelX":0.0908203125,"accelY":0.03857421875,"accelZ":-1.28125,"gyroX":11.929779052734375,"gyroY":-96.932373046875,"gyroZ":3.7353515625}
sensorData {"accelX":-0.033447265625,"accelY":0.046142578125,"accelZ":-1.3828125,"gyroX":18.4588623046875,"gyroY":-178.49533081054688,"gyroZ":3.852081298828125}
sensorData {"accelX":-0.19775390625,"accelY":0.040771484375,"accelZ":-1.3681640625,"gyroX":23.353729248046875,"gyroY":-221.817626953125,"gyroZ":6.0076904296875}
sensorData {"accelX":-0.45751953125,"accelY":0.038818359375,"accelZ":-0.978271484375,"gyroX":28.65325927734375,"gyroY":-245.723876953125,"gyroZ":6.855926513671875}
sensorData {"accelX":-0.654052734375,"accelY":0.076171875,"accelZ":-0.557861328125,"gyroX":29.734954833984375,"gyroY":-239.58389282226562,"gyroZ":4.35791015625}
sensorData {"accelX":-0.693603515625,"accelY":0.086669921875,"accelZ":-0.19091796875,"gyroX":30.793304443359375,"gyroY":-240.91461181640625,"gyroZ":0.848236083984375}
sensorData {"accelX":-0.631103515625,"accelY":0.085693359375,"accelZ":0.247802734375,"gyroX":25.143585205078125,"gyroY":-189.10995483398438,"gyroZ":-0.303497314453125}
sensorData {"accelX":-0.43310546875,"accelY":0.0166015625,"accelZ":0.6787109375,"gyroX":15.06591796875,"gyroY":-103.32138061523438,"gyroZ":0.8404541015625}
sensorData {"accelX":-0.434326171875,"accelY":0.094970703125,"accelZ":0.702392578125,"gyroX":0.12451171875,"gyroY":39.384613037109375,"gyroZ":1.7742919921875}
sensorData {"accelX":-0.645263671875,"accelY":0.055419921875,"accelZ":0.7490234375,"gyroX":-12.18658447265625,"gyroY":124.45724487304688,"gyroZ":2.575836181640625}
sensorData {"accelX":-0.7412109375,"accelY":0.093505859375,"accelZ":0.107177734375,"gyroX":-17.377166748046875,"gyroY":178.09066772460938,"gyroZ":0.7159423828125}
sensorData {"accelX":-0.827392578125,"accelY":0.07666015625,"accelZ":-0.2021484375,"gyroX":-18.606719970703125,"gyroY":182.0050048828125,"gyroZ":-1.626434326171875}
sensorData {"accelX":-0.7216796875,"accelY":0.20849609375,"accelZ":-1.06494140625,"gyroX":-14.95697021484375,"gyroY":227.95761108398438,"gyroZ":-3.2061767578125}
sensorData {"accelX":-0.68896484375,"accelY":0.11181640625,"accelZ":-0.71484375,"gyroX":-20.12420654296875,"gyroY":205.70892333984375,"gyroZ":-2.140045166015625}
sensorData {"accelX":-0.460205078125,"accelY":0.09521484375,"accelZ":-1.001953125,"gyroX":-18.0230712890625,"gyroY":179.81048583984375,"gyroZ":-2.2412109375}
sensorData {"accelX":-0.22509765625,"accelY":0.0673828125,"accelZ":-1.167724609375,"gyroX":-16.334381103515625,"gyroY":152.08328247070312,"gyroZ":-2.420196533203125}
sensorData {"accelX":-0.02197265625,"accelY":0.019775390625,"accelZ":-1.191650390625,"gyroX":-16.054229736328125,"gyroY":138.15353393554688,"gyroZ":-2.233428955078125}
sensorData {"accelX":0.212890625,"accelY":-0.017822265625,"accelZ":-1.22119140625,"gyroX":-9.898681640625,"gyroY":90.62896728515625,"gyroZ":-1.190643310546875}
sensorData {"accelX":0.243408203125,"accelY":0.001708984375,"accelZ":-1.133544921875,"gyroX":-2.513580322265625,"gyroY":43.944854736328125,"gyroZ":1.657562255859375}
sensorData {"accelX":0.244384765625,"accelY":0.02392578125,"accelZ":-1.0419921875,"gyroX":3.81317138671875,"gyroY":-3.62640380859375,"gyroZ":3.260650634765625}
sensorData {"accelX":0.261474609375,"accelY":0.012939453125,"accelZ":-0.82958984375,"gyroX":3.509674072265625,"gyroY":3.167266845703125,"gyroZ":4.116668701171875}
sensorData {"accelX":0.281982421875,"accelY":0.000732421875,"accelZ":-1.07470703125,"gyroX":4.87152099609375,"gyroY":-6.21002197265625,"gyroZ":4.287872314453125}
sensorData {"accelX":0.16259765625,"accelY":0.025634765625,"accelZ":-1.18115234375,"gyroX":9.361724853515625,"gyroY":-54.746246337890625,"gyroZ":4.645843505859375}
sensorData {"accelX":0.06298828125,"accelY":0.017822265625,"accelZ":-1.3544921875,"gyroX":16.334381103515625,"gyroY":-133.40652465820312,"gyroZ":5.540771484375}
sensorData {"accelX":-0.128173828125,"accelY":0.040283203125,"accelZ":-1.336669921875,"gyroX":21.55609130859375,"gyroY":-185.8648681640625,"gyroZ":6.155548095703125}
sensorData {"accelX":-0.44970703125,"accelY":0.092041015625,"accelZ":-1.15771484375,"gyroX":25.57159423828125,"gyroY":-232.66571044921875,"gyroZ":6.248931884765625}
sensorData {"accelX":-0.5791015625,"accelY":0.1064453125,"accelZ":-0.83251953125,"gyroX":25.960693359375,"gyroY":-243.16360473632812,"gyroZ":6.11663818359375}
sensorData {"accelX":-0.6630859375,"accelY":0.0859375,"accelZ":-0.38037109375,"gyroX":27.805023193359375,"gyroY":-255,"gyroZ":5.7586669921875}
sensorData {"accelX":-0.6357421875,"accelY":0.07861328125,"accelZ":0.087646484375,"gyroX":26.13189697265625,"gyroY":-232.66571044921875,"gyroZ":7.51739501953125}
sensorData {"accelX":-0.22607421875,"accelY":-0.02099609375,"accelZ":0.734375,"gyroX":19.610595703125,"gyroY":-183.49136352539062,"gyroZ":7.01934814453125}
sensorData {"accelX":-0.323974609375,"accelY":0.027587890625,"accelZ":0.76611328125,"gyroX":6.05438232421875,"gyroY":-34.544219970703125,"gyroZ":4.101104736328125}
sensorData {"accelX":-0.475341796875,"accelY":0.04052734375,"accelZ":0.80908203125,"gyroX":-12.661285400390625,"gyroY":138.83834838867188,"gyroZ":1.5875244140625}
sensorData {"accelX":-0.6298828125,"accelY":0.032470703125,"accelZ":0.473388671875,"gyroX":-20.147552490234375,"gyroY":205.56884765625,"gyroZ":-0.560302734375}
sensorData {"accelX":-0.755126953125,"accelY":0.052001953125,"accelZ":-0.252197265625,"gyroX":-17.672882080078125,"gyroY":214.97726440429688,"gyroZ":-2.124481201171875}
sensorData {"accelX":-0.899169921875,"accelY":0.13134765625,"accelZ":-0.623779296875,"gyroX":-13.24493408203125,"gyroY":219.53750610351562,"gyroZ":-1.766510009765625}
sensorData {"accelX":-0.79345703125,"accelY":0.13818359375,"accelZ":-0.998779296875,"gyroX":-16.2799072265625,"gyroY":202.00469970703125,"gyroZ":-1.7431640625}
sensorData {"accelX":-0.496337890625,"accelY":0.038818359375,"accelZ":-1.1865234375,"gyroX":-16.9024658203125,"gyroY":207.60772705078125,"gyroZ":-1.2451171875}
sensorData {"accelX":-0.257080078125,"accelY":0.051025390625,"accelZ":-1.201904296875,"gyroX":-14.637908935546875,"gyroY":164.30099487304688,"gyroZ":0.101165771484375}
sensorData {"accelX":0.03173828125,"accelY":0.046875,"accelZ":-1.234130859375,"gyroX":-11.1126708984375,"gyroY":108.80767822265625,"gyroZ":0.35797119140625}
sensorData {"accelX":0.192626953125,"accelY":0.02392578125,"accelZ":-1.15625,"gyroX":-8.132171630859375,"gyroY":70.48141479492188,"gyroZ":0.396881103515625}
sensorData {"accelX":0.23486328125,"accelY":-0.021484375,"accelZ":-1.0068359375,"gyroX":-5.08941650390625,"gyroY":47.17437744140625,"gyroZ":1.72760009765625}
sensorData {"accelX":0.252685546875,"accelY":-0.026611328125,"accelZ":-1.020751953125,"gyroX":-1.424102783203125,"gyroY":28.318634033203125,"gyroZ":4.241180419921875}
sensorData {"accelX":0.368408203125,"accelY":0.0029296875,"accelZ":-0.968994140625,"gyroX":3.867645263671875,"gyroY":-15.556182861328125,"gyroZ":5.6341552734375}
sensorData {"accelX":0.28515625,"accelY":0.013916015625,"accelZ":-1.063720703125,"gyroX":3.774261474609375,"gyroY":-11.525115966796875,"gyroZ":5.361785888671875}
sensorData {"accelX":-0.027587890625,"accelY":0.03759765625,"accelZ":-1.1943359375,"gyroX":9.35394287109375,"gyroY":-80.50460815429688,"gyroZ":5.268402099609375}
sensorData {"accelX":-0.107666015625,"accelY":0.033203125,"accelZ":-1.424072265625,"gyroX":17.486114501953125,"gyroY":-164.70565795898438,"gyroZ":6.046600341796875}
sensorData {"accelX":-0.270751953125,"accelY":0.04248046875,"accelZ":-1.40185546875,"gyroX":23.42376708984375,"gyroY":-212.09793090820312,"gyroZ":7.39288330078125}
sensorData {"accelX":-0.5078125,"accelY":0.063232421875,"accelZ":-1.06005859375,"gyroX":27.976226806640625,"gyroY":-241.51382446289062,"gyroZ":7.283935546875}
sensorData {"accelX":-0.623291015625,"accelY":0.073486328125,"accelZ":-0.59423828125,"gyroX":30.1318359375,"gyroY":-255,"gyroZ":5.416259765625}
sensorData {"accelX":-0.64013671875,"accelY":0.06884765625,"accelZ":-0.16455078125,"gyroX":27.727203369140625,"gyroY":-233.94195556640625,"gyroZ":3.40850830078125}
sensorData {"accelX":-0.583740234375,"accelY":0.087158203125,"accelZ":0.205078125,"gyroX":24.925689697265625,"gyroY":-199.779052734375,"gyroZ":2.50579833984375}
sensorData {"accelX":-0.369384765625,"accelY":-0.12451171875,"accelZ":1.048828125,"gyroX":9.3072509765625,"gyroY":-121.461181640625,"gyroZ":1.7431640625}
sensorData {"accelX":-0.401611328125,"accelY":0.046875,"accelZ":0.877685546875,"gyroX":-2.94158935546875,"gyroY":63.12744140625,"gyroZ":1.081695556640625}
sensorData {"accelX":-0.59912109375,"accelY":0.066162109375,"accelZ":0.465087890625,"gyroX":-13.937530517578125,"gyroY":174.0985107421875,"gyroZ":1.38519287109375}
sensorData {"accelX":-0.686767578125,"accelY":0.075927734375,"accelZ":0.04541015625,"gyroX":-18.560028076171875,"gyroY":197.90359497070312,"gyroZ":0.99609375}
sensorData {"accelX":-0.764892578125,"accelY":0.12548828125,"accelZ":-0.548095703125,"gyroX":-13.9453125,"gyroY":183.70147705078125,"gyroZ":-1.657562255859375}
sensorData {"accelX":-0.84228515625,"accelY":0.070556640625,"accelZ":-0.67529296875,"gyroX":-19.859619140625,"gyroY":204.12139892578125,"gyroZ":-2.8326416015625}
sensorData {"accelX":-0.5595703125,"accelY":0.123291015625,"accelZ":-0.8974609375,"gyroX":-19.78179931640625,"gyroY":210.25360107421875,"gyroZ":-3.47076416015625}
sensorData {"accelX":-0.33642578125,"accelY":0.06103515625,"accelZ":-1.067626953125,"gyroX":-19.478302001953125,"gyroY":191.14105224609375,"gyroZ":-3.84429931640625}
sensorData {"accelX":-0.032958984375,"accelY":0.01171875,"accelZ":-1.351318359375,"gyroX":-14.83245849609375,"gyroY":128.44161987304688,"gyroZ":-2.871551513671875}
sensorData {"accelX":0.1044921875,"accelY":-0.00830078125,"accelZ":-1.207763671875,"gyroX":-10.124359130859375,"gyroY":101.1346435546875,"gyroZ":-0.941619873046875}
sensorData {"accelX":0.148193359375,"accelY":0.014404296875,"accelZ":-1.1220703125,"gyroX":-3.65753173828125,"gyroY":44.9798583984375,"gyroZ":0.4046630859375}
sensorData {"accelX":0.079833984375,"accelY":0.036376953125,"accelZ":-1.246826171875,"gyroX":4.56024169921875,"gyroY":-21.40045166015625,"gyroZ":2.389068603515625}
sensorData {"accelX":-0.0576171875,"accelY":0.029296875,"accelZ":-1.294189453125,"gyroX":14.279937744140625,"gyroY":-112.11502075195312,"gyroZ":3.47076416015625}
sensorData {"accelX":-0.150146484375,"accelY":0.037841796875,"accelZ":-1.385009765625,"gyroX":22.48992919921875,"gyroY":-195.234375,"gyroZ":3.84429931640625}
sensorData {"accelX":-0.374267578125,"accelY":0.0546875,"accelZ":-1.2919921875,"gyroX":23.353729248046875,"gyroY":-210.44815063476562,"gyroZ":4.62249755859375}
sensorData {"accelX":-0.518798828125,"accelY":0.039794921875,"accelZ":-0.93408203125,"gyroX":26.995697021484375,"gyroY":-244.105224609375,"gyroZ":5.43182373046875}
sensorData {"accelX":-0.69970703125,"accelY":0.05126953125,"accelZ":-0.52734375,"gyroX":27.47039794921875,"gyroY":-245.21804809570312,"gyroZ":5.9765625}
sensorData {"accelX":-0.70263671875,"accelY":0.080810546875,"accelZ":-0.1298828125,"gyroX":27.19024658203125,"gyroY":-235.078125,"gyroZ":5.3851318359375}
sensorData {"accelX":-0.646484375,"accelY":0.06103515625,"accelZ":0.258544921875,"gyroX":20.8245849609375,"gyroY":-164.9468994140625,"gyroZ":6.36566162109375}
sensorData {"accelX":-0.567626953125,"accelY":-0.044677734375,"accelZ":1.06640625,"gyroX":17.688446044921875,"gyroY":-129.75677490234375,"gyroZ":5.02716064453125}
sensorData {"accelX":-0.388671875,"accelY":0.04345703125,"accelZ":0.740966796875,"gyroX":3.87542724609375,"gyroY":15.276031494140625,"gyroZ":3.198394775390625}
sensorData {"accelX":-0.54443359375,"accelY":0.054931640625,"accelZ":0.5322265625,"gyroX":-14.007568359375,"gyroY":138.93173217773438,"gyroZ":0.038909912109375}
sensorData {"accelX":-0.7392578125,"accelY":0.045654296875,"accelZ":0.218505859375,"gyroX":-17.66510009765625,"gyroY":172.81448364257812,"gyroZ":-3.68865966796875}
sensorData {"accelX":-0.796875,"accelY":0.0908203125,"accelZ":-0.19140625,"gyroX":-17.22930908203125,"gyroY":195.31997680664062,"gyroZ":-5.782012939453125}
