accelX,accelY,accelZ,gyroX,gyroY,gyroZ,time,exercise
-0.26806640625,0.0908203125,-0.870361328125,-3.40850830078125,4.163360595703125,3.198394775390625,3.5000000000000018,bp
-0.279296875,0.0732421875,-0.95458984375,-2.342376708984375,10.015411376953125,4.241180419921875,3.600000000000002,bp
-0.257568359375,0.0517578125,-0.98583984375,-0.3424072265625,8.54461669921875,4.669189453125,3.700000000000002,bp
-0.254150390625,0.0478515625,-0.97900390625,1.2139892578125,5.283966064453125,4.801483154296875,3.800000000000002,bp
-0.241943359375,0.04296875,-1.032470703125,2.677001953125,-1.657562255859375,5.034942626953125,3.900000000000002,bp
-0.27880859375,0.05322265625,-1.033447265625,2.529144287109375,-5.85205078125,4.49798583984375,4.000000000000002,bp
-0.2734375,0.046875,-0.9658203125,0.87158203125,-8.10882568359375,4.972686767578125,4.100000000000001,bp
-0.262939453125,0.0400390625,-0.923583984375,-1.999969482421875,-6.8170166015625,5.3851318359375,4.200000000000001,bp
-0.27685546875,0.046875,-0.985107421875,-3.167266845703125,-10.8636474609375,5.159454345703125,4.300000000000001,bp
-0.339599609375,0.0498046875,-1.04443359375,-1.805419921875,-15.400543212890625,4.521331787109375,4.4,bp
-0.485595703125,0.045166015625,-1.298583984375,1.2762451171875,-21.92962646484375,3.15948486328125,4.5,bp
-0.540283203125,0.02197265625,-1.120849609375,2.389068603515625,8.778076171875,2.86376953125,4.6,bp
-0.454833984375,0.006591796875,-1.115966796875,1.081695556640625,16.038665771484375,1.57196044921875,4.699999999999999,bp
-0.364990234375,0.034912109375,-1.105224609375,-0.054473876953125,28.90228271484375,0.9027099609375,4.799999999999999,bp
-0.21923828125,0.05322265625,-1.03759765625,2.07000732421875,7.36175537109375,0.007781982421875,4.899999999999999,bp
-0.215576171875,0.016845703125,-0.8349609375,3.47076416015625,-36.692047119140625,0.10894775390625,4.999999999999998,bp
-0.19140625,-0.00634765625,-0.68603515625,1.38519287109375,-3.2373046875,0.863800048828125,5.099999999999998,bp
-0.129638671875,-0.012939453125,-0.736572265625,2.482452392578125,-44.691925048828125,1.35406494140625,5.1999999999999975,bp
-0.25390625,0.046630859375,-0.820068359375,3.59527587890625,-42.87872314453125,2.778167724609375,5.299999999999997,bp
-0.4140625,0.039794921875,-0.943359375,6.24114990234375,-32.567596435546875,3.0194091796875,5.399999999999997,bp
-0.443359375,0.0478515625,-0.89306640625,6.669158935546875,-13.797454833984375,3.47076416015625,5.4999999999999964,bp
-0.406005859375,0.0439453125,-0.81689453125,4.7314453125,6.785888671875,2.311248779296875,5.599999999999996,bp
-0.39404296875,0.072998046875,-0.86572265625,3.416290283203125,21.096954345703125,3.245086669921875,5.699999999999996,bp
-0.329833984375,0.060546875,-0.79443359375,2.36572265625,23.8128662109375,3.424072265625,5.799999999999995,bp
-0.296875,0.060791015625,-0.810302734375,1.175079345703125,23.773956298828125,3.618621826171875,5.899999999999995,bp
-0.271484375,0.05615234375,-0.8427734375,0.5291748046875,21.579437255859375,3.40850830078125,5.999999999999995,bp
-0.304443359375,0.053466796875,-0.891845703125,1.69647216796875,7.322845458984375,2.3968505859375,6.099999999999994,bp
-0.332763671875,0.058837890625,-0.947509765625,1.680908203125,5.914306640625,1.299591064453125,6.199999999999994,bp
-0.35400390625,0.067626953125,-0.943359375,2.44354248046875,1.517486572265625,0.054473876953125,6.299999999999994,bp
-0.356689453125,0.05859375,-0.99169921875,1.953277587890625,9.01153564453125,-0.614776611328125,6.399999999999993,bp
-0.298095703125,0.05908203125,-1.05419921875,0.801544189453125,14.1943359375,-0.863800048828125,6.499999999999993,bp
-0.197021484375,0.036865234375,-1.093017578125,1.63421630859375,-8.645782470703125,0.17120361328125,6.5999999999999925,bp
-0.2763671875,0.06494140625,-1.1279296875,1.937713623046875,-22.700042724609375,1.72760009765625,6.699999999999992,bp
-0.402099609375,0.0849609375,-1.22607421875,2.560272216796875,-41.158905029296875,2.552490234375,6.799999999999992,bp
-0.588134765625,0.1201171875,-1.26708984375,3.299560546875,-51.93695068359375,3.354034423828125,6.8999999999999915,bp
-0.549072265625,0.076171875,-1.038818359375,2.178955078125,5.61859130859375,11.1126708984375,6.999999999999991,bp
-0.480712890625,0.01708984375,-1.0048828125,-0.3424072265625,-2.7703857421875,4.630279541015625,7.099999999999991,bp
-0.359130859375,0.054931640625,-0.793701171875,-0.630340576171875,-5.35400390625,4.7314453125,7.19999999999999,bp
-0.307861328125,0.0322265625,-0.642578125,-0.474700927734375,0.988311767578125,6.59912109375,7.29999999999999,bp
-0.27685546875,0.03173828125,-0.62255859375,-2.217864990234375,-4.6380615234375,7.42401123046875,7.39999999999999,bp
-0.33203125,0.022216796875,-0.840087890625,-1.533050537109375,-13.49395751953125,6.67694091796875,7.499999999999989,bp
-0.393798828125,0.03564453125,-0.847412109375,2.97271728515625,-17.766265869140625,5.5718994140625,7.599999999999989,bp
-0.49609375,0.001708984375,-0.9326171875,4.49798583984375,-11.353912353515625,3.712005615234375,7.699999999999989,bp
-0.47607421875,-0.00830078125,-0.899658203125,4.24896240234375,-0.739288330078125,2.81707763671875,7.799999999999988,bp
-0.411376953125,0.009521484375,-0.8740234375,3.7664794921875,9.19830322265625,2.0855712890625,7.899999999999988,bp
-0.40869140625,0.0205078125,-0.899658203125,3.34625244140625,12.12432861328125,1.61865234375,7.999999999999988,bp
-0.3330078125,0.048828125,-0.855224609375,3.2373046875,16.9024658203125,1.035003662109375,8.099999999999987,bp
-0.2783203125,0.04443359375,-0.802490234375,3.19061279296875,14.17877197265625,-0.07781982421875,8.199999999999987,bp
-0.292724609375,0.043212890625,-0.715576171875,2.871551513671875,5.08941650390625,-0.42022705078125,8.299999999999986,bp
-0.31640625,0.0654296875,-0.80615234375,3.175048828125,11.93756103515625,-0.972747802734375,8.399999999999986,bp
-0.370361328125,0.05322265625,-0.900146484375,4.15557861328125,18.69232177734375,-1.07391357421875,8.499999999999986,bp
-0.37353515625,0.034912109375,-0.99169921875,4.65362548828125,22.27203369140625,-1.494140625,8.599999999999985,bp
-0.35009765625,0.057373046875,-0.983154296875,3.120574951171875,23.3148193359375,-1.891021728515625,8.699999999999985,bp
-0.284912109375,0.060302734375,-1.015869140625,3.120574951171875,12.490081787109375,-0.817108154296875,8.799999999999985,bp
-0.19775390625,0.064697265625,-1.1572265625,2.7703857421875,0.147857666015625,0.926055908203125,8.899999999999984,bp
-0.90966796875,0.102783203125,-0.621826171875,4.93377685546875,-255.0,6.139984130859375,8.999999999999984,bp
-0.473876953125,0.1171875,-1.305419921875,-8.505706787109375,-48.442840576171875,6.11663818359375,9.099999999999984,bp
-0.480224609375,0.048828125,-1.2568359375,-3.058319091796875,-14.2877197265625,8.303375244140625,9.199999999999983,bp
-0.60009765625,0.031005859375,-1.050048828125,3.073883056640625,1.112823486328125,6.70806884765625,9.299999999999983,bp
-0.454833984375,0.01708984375,-0.8955078125,5.424041748046875,7.906494140625,2.0233154296875,9.399999999999983,bp
-0.291015625,-0.0087890625,-0.745849609375,2.140045166015625,4.8248291015625,2.98828125,9.499999999999982,bp
-0.169189453125,-0.008544921875,-0.66552734375,-1.0272216796875,5.875396728515625,3.486328125,9.599999999999982,bp
-0.22314453125,0.01904296875,-0.658447265625,-0.334625244140625,-39.446868896484375,3.78204345703125,9.699999999999982,bp
-0.31982421875,0.0,-0.831298828125,1.12060546875,-17.766265869140625,3.25286865234375,9.799999999999981,bp
-0.43994140625,0.0,-0.98828125,4.71588134765625,-25.719451904296875,1.999969482421875,9.89999999999998,bp
-0.427490234375,0.014404296875,-0.8671875,5.439605712890625,-17.797393798828125,2.2723388671875,9.99999999999998,bp
-0.430419921875,0.007080078125,-0.875732421875,3.914337158203125,1.704254150390625,3.84429931640625,10.09999999999998,bp
-0.425537109375,0.033935546875,-0.918701171875,3.291778564453125,15.05035400390625,4.6380615234375,10.19999999999998,bp
-0.36083984375,0.0283203125,-0.83544921875,2.47467041015625,20.816802978515625,5.221710205078125,10.29999999999998,bp
-0.33203125,0.016357421875,-0.846435546875,1.128387451171875,21.595001220703125,4.3890380859375,10.399999999999979,bp
-0.248779296875,0.020751953125,-0.81591796875,1.610870361328125,14.17877197265625,3.058319091796875,10.499999999999979,bp
-0.305419921875,0.02392578125,-0.733642578125,2.140045166015625,9.7119140625,2.19451904296875,10.599999999999978,bp
-0.2783203125,0.015380859375,-0.8671875,1.937713623046875,13.859710693359375,0.311279296875,10.699999999999978,bp
-0.306396484375,0.01416015625,-0.913330078125,1.175079345703125,6.2567138671875,-0.739288330078125,10.799999999999978,bp
-0.349365234375,0.031982421875,-1.028076171875,-0.7159423828125,14.45892333984375,-0.459136962890625,10.899999999999977,bp
-0.388916015625,0.01708984375,-1.033935546875,-0.941619873046875,7.67303466796875,-1.330718994140625,10.999999999999977,bp
-0.3505859375,0.003173828125,-1.09326171875,-0.085601806640625,5.906524658203125,0.163421630859375,11.099999999999977,bp
-0.239501953125,0.0029296875,-1.082275390625,1.828765869140625,2.87933349609375,1.26068115234375,11.199999999999976,bp
-0.306884765625,0.04541015625,-1.353271484375,3.15948486328125,-4.210052490234375,3.50189208984375,11.299999999999976,bp
-0.380615234375,0.06689453125,-1.42041015625,7.774200439453125,-15.198211669921875,4.334564208984375,11.399999999999975,bp
-0.37841796875,0.038330078125,-1.20361328125,8.59130859375,-18.31878662109375,4.241180419921875,11.499999999999975,bp
-0.357421875,0.02001953125,-0.995361328125,6.186676025390625,-6.17889404296875,3.727569580078125,11.599999999999975,bp
-0.257568359375,0.046875,-0.7626953125,1.984405517578125,-18.8946533203125,4.4512939453125,11.699999999999974,bp
-0.1943359375,0.0302734375,-0.6240234375,-3.797607421875,-2.653656005859375,6.4434814453125,11.799999999999974,bp
-0.16943359375,0.06396484375,-0.63623046875,-4.645843505859375,-17.55615234375,7.0660400390625,11.899999999999974,bp
-0.260498046875,0.038330078125,-0.860107421875,-0.98052978515625,-23.2525634765625,6.062164306640625,11.999999999999973,bp
-0.388671875,0.02978515625,-0.9296875,2.86376953125,-35.369110107421875,4.676971435546875,12.099999999999973,bp
-0.4521484375,-0.000244140625,-0.93310546875,4.101104736328125,-28.878936767578125,3.354034423828125,12.199999999999973,bp
-0.4521484375,0.013916015625,-0.853271484375,2.78594970703125,-5.58746337890625,3.213958740234375,12.299999999999972,bp
-0.456787109375,0.008056640625,-0.86767578125,1.392974853515625,14.6923828125,2.949371337890625,12.399999999999972,bp
-0.39599609375,0.00341796875,-0.884033203125,0.474700927734375,21.999664306640625,2.35015869140625,12.499999999999972,bp
-0.33740234375,0.020263671875,-0.838134765625,0.505828857421875,23.08135986328125,1.7431640625,12.599999999999971,bp
-0.283203125,0.010009765625,-0.818115234375,2.054443359375,12.886962890625,0.692596435546875,12.69999999999997,bp
-0.228271484375,0.01171875,-0.812744140625,2.8326416015625,9.501800537109375,-0.443572998046875,12.79999999999997,bp
-0.259765625,0.02392578125,-0.880615234375,3.556365966796875,10.606842041015625,-0.568084716796875,12.89999999999997,bp
-0.302734375,0.02685546875,-0.884521484375,2.918243408203125,1.688690185546875,-0.57586669921875,12.99999999999997,bp
-0.3271484375,0.03076171875,-0.9599609375,0.99609375,10.482330322265625,-0.116729736328125,13.09999999999997,bp
-0.3876953125,0.04150390625,-1.013427734375,-0.66925048828125,8.42010498046875,0.817108154296875,13.199999999999969,bp
-0.369140625,0.006591796875,-1.09765625,-0.2490234375,5.55633544921875,1.7742919921875,13.299999999999969,bp
-0.3125,0.016845703125,-1.21875,-0.319061279296875,-2.5836181640625,2.801513671875,13.399999999999968,bp
-0.388916015625,0.056884765625,-1.469482421875,3.743133544921875,-15.11260986328125,3.120574951171875,13.499999999999968,bp
-0.439453125,0.043701171875,-1.25732421875,4.661407470703125,-1.673126220703125,4.925994873046875,13.599999999999968,bp
-0.402099609375,0.021484375,-1.14697265625,3.03497314453125,-0.692596435546875,4.225616455078125,13.699999999999967,bp
-0.341064453125,0.0146484375,-0.984375,1.0894775390625,-6.638031005859375,4.443511962890625,13.799999999999967,bp
-0.262939453125,0.009765625,-0.804931640625,0.23345947265625,7.758636474609375,4.505767822265625,13.899999999999967,bp
-0.207275390625,0.01123046875,-0.74169921875,-0.45135498046875,0.147857666015625,4.863739013671875,13.999999999999966,bp
-0.126708984375,0.0244140625,-0.694580078125,2.13226318359375,-20.84014892578125,3.96881103515625,14.099999999999966,bp
-0.164794921875,-0.01025390625,-0.753173828125,4.303436279296875,-24.069671630859375,3.789825439453125,14.199999999999966,bp
-0.380126953125,0.028564453125,-0.9541015625,5.042724609375,-41.905975341796875,2.84820556640625,14.299999999999965,bp
-0.468994140625,0.01904296875,-0.907470703125,5.86761474609375,-31.439208984375,0.9027099609375,14.399999999999965,bp
-0.470458984375,0.03125,-0.823974609375,4.03106689453125,-6.933746337890625,0.848236083984375,14.499999999999964,bp
-0.483154296875,0.0478515625,-0.8505859375,1.50970458984375,10.38116455078125,1.85211181640625,14.599999999999964,bp
-0.4296875,0.05078125,-0.84228515625,0.070037841796875,21.361541748046875,1.9921875,14.699999999999964,bp
-0.353515625,0.0361328125,-0.78466796875,-0.583648681640625,29.236907958984375,1.929931640625,14.799999999999963,bp
-0.2861328125,0.018310546875,-0.7255859375,-0.085601806640625,27.828369140625,1.299591064453125,14.899999999999963,bp
-0.308349609375,0.017333984375,-0.82861328125,0.311279296875,34.575347900390625,0.521392822265625,14.999999999999963,bp
-0.228759765625,0.025390625,-0.916748046875,2.1478271484375,22.606658935546875,0.23345947265625,15.099999999999962,bp
-0.275146484375,0.021484375,-1.04345703125,3.4552001953125,20.879058837890625,0.7159423828125,15.199999999999962,bp
-0.216064453125,0.012451171875,-1.02001953125,2.715911865234375,-1.439666748046875,0.863800048828125,15.299999999999962,bp
-0.263671875,0.00146484375,-1.122314453125,-1.050567626953125,5.564117431640625,1.735382080078125,15.399999999999961,bp
-0.23388671875,0.017333984375,-1.16943359375,0.490264892578125,-25.641632080078125,2.529144287109375,15.499999999999961,bp
-0.46923828125,0.083251953125,-1.462158203125,0.7470703125,-35.540313720703125,3.11279296875,15.59999999999996,bp
-0.529052734375,0.08349609375,-1.294189453125,2.715911865234375,-13.96087646484375,2.949371337890625,15.69999999999996,bp
-0.457763671875,0.0517578125,-1.16162109375,1.424102783203125,-3.027191162109375,3.61083984375,15.79999999999996,bp
-0.4150390625,0.026611328125,-0.9677734375,0.7470703125,4.925994873046875,3.06610107421875,15.89999999999996,bp
-0.286865234375,-0.009765625,-0.74609375,1.641998291015625,-15.883026123046875,3.556365966796875,15.99999999999996,bp
-0.193603515625,0.00146484375,-0.6748046875,0.770416259765625,4.676971435546875,2.762603759765625,16.09999999999996,bp
-0.184814453125,-0.02587890625,-0.49462890625,2.7703857421875,-19.011383056640625,2.054443359375,16.19999999999996,bp
-0.25146484375,0.0185546875,-0.698974609375,2.077789306640625,6.357879638671875,3.229522705078125,16.29999999999996,bp
-0.434326171875,0.007080078125,-0.981201171875,2.2723388671875,-34.061737060546875,3.603057861328125,16.399999999999963,bp
-0.47412109375,0.00830078125,-0.865478515625,2.466888427734375,-23.42376708984375,3.56414794921875,16.499999999999964,bp
-0.4814453125,0.02392578125,-0.855712890625,2.490234375,-10.023193359375,3.36181640625,16.599999999999966,bp
-0.4921875,0.01904296875,-0.914794921875,3.058319091796875,9.315032958984375,2.13226318359375,16.699999999999967,bp
-0.4169921875,0.010498046875,-0.833984375,2.233428955078125,20.956878662109375,1.8988037109375,16.79999999999997,bp
-0.38720703125,0.01416015625,-0.88916015625,1.805419921875,21.12030029296875,1.859893798828125,16.89999999999997,bp
-0.31298828125,0.017333984375,-0.77880859375,2.669219970703125,15.696258544921875,1.284027099609375,16.99999999999997,bp
-0.258056640625,0.002197265625,-0.728759765625,2.41241455078125,20.62225341796875,0.87158203125,17.099999999999973,bp
-0.2890625,0.03515625,-0.82275390625,1.5252685546875,9.774169921875,1.564178466796875,17.199999999999974,bp
-0.282470703125,0.028076171875,-0.910888671875,1.69647216796875,11.307220458984375,1.2139892578125,17.299999999999976,bp
-0.30029296875,0.061279296875,-0.9990234375,3.2684326171875,13.86749267578125,2.56805419921875,17.399999999999977,bp
-0.3134765625,0.015380859375,-1.0107421875,0.739288330078125,9.72747802734375,3.299560546875,17.49999999999998,bp
-0.359375,0.031494140625,-1.0390625,0.0311279296875,17.88299560546875,3.548583984375,17.59999999999998,bp
-0.260986328125,0.01416015625,-1.093017578125,1.0894775390625,6.746978759765625,2.186737060546875,17.69999999999998,bp
-0.308837890625,0.042236328125,-1.36279296875,0.194549560546875,1.517486572265625,4.038848876953125,17.799999999999983,bp
-0.30712890625,0.017333984375,-1.368896484375,3.4552001953125,-15.11260986328125,2.84820556640625,17.899999999999984,bp
-0.3525390625,0.03173828125,-1.26123046875,4.43572998046875,-19.78179931640625,1.221771240234375,17.999999999999986,bp
-0.357421875,0.054443359375,-1.053466796875,3.883209228515625,-14.980316162109375,1.058349609375,18.099999999999987,bp
-0.317138671875,0.042724609375,-0.853759765625,1.766510009765625,-17.75848388671875,1.844329833984375,18.19999999999999,bp
-0.205322265625,0.010498046875,-0.686279296875,-2.38128662109375,-2.653656005859375,3.789825439453125,18.29999999999999,bp
-0.21435546875,0.03271484375,-0.734375,-4.941558837890625,-13.050384521484375,6.45904541015625,18.39999999999999,bp
-0.26513671875,0.0556640625,-0.80126953125,-2.56805419921875,-22.52105712890625,5.85205078125,18.499999999999993,bp
-0.326904296875,-0.00439453125,-0.8134765625,2.062225341796875,-18.777923583984375,4.132232666015625,18.599999999999994,bp
-0.40625,0.000732421875,-0.89453125,5.0738525390625,-28.894500732421875,3.299560546875,18.699999999999996,bp
-0.482177734375,-0.00390625,-0.924072265625,6.497955322265625,-19.820709228515625,1.019439697265625,18.799999999999997,bp
-0.43017578125,0.01025390625,-0.84814453125,4.614715576171875,0.51361083984375,2.295684814453125,18.9,bp
-0.442138671875,0.03369140625,-0.884033203125,2.7703857421875,11.400604248046875,3.424072265625,19.0,bp
-0.45166015625,0.043701171875,-0.88916015625,1.556396484375,17.35382080078125,3.338470458984375,19.1,bp
-0.397216796875,0.0517578125,-0.89892578125,1.626434326171875,15.81298828125,2.933807373046875,19.200000000000003,bp
-0.357177734375,0.041015625,-0.892333984375,2.077789306640625,8.98040771484375,2.11669921875,19.300000000000004,bp
-0.314697265625,0.0234375,-0.84033203125,2.47467041015625,-0.754852294921875,2.00775146484375,19.400000000000006,bp
-0.28564453125,0.010986328125,-0.746826171875,1.7120361328125,2.9571533203125,1.94549560546875,19.500000000000007,bp
-0.287353515625,0.0205078125,-0.802978515625,1.22955322265625,3.00384521484375,1.797637939453125,19.60000000000001,bp
-0.320556640625,0.0361328125,-0.840576171875,1.12060546875,2.093353271484375,2.13226318359375,19.70000000000001,bp
-0.357666015625,0.050537109375,-0.907470703125,2.202301025390625,27.229156494140625,1.5252685546875,19.80000000000001,bp
-0.34521484375,0.03369140625,-1.05517578125,2.31903076171875,9.626312255859375,1.2762451171875,19.900000000000013,bp
-0.4658203125,0.041748046875,-0.981201171875,1.548614501953125,23.213653564453125,0.63812255859375,20.000000000000014,bp
-0.3115234375,0.012939453125,-1.11865234375,2.2412109375,24.093017578125,-0.350189208984375,20.100000000000016,bp
-0.28759765625,0.027099609375,-1.2275390625,2.996063232421875,-17.097015380859375,1.07391357421875,20.200000000000017,bp
-0.364013671875,0.05029296875,-1.380859375,4.692535400390625,-20.5755615234375,1.88323974609375,20.30000000000002,bp
-0.46533203125,0.046630859375,-1.218505859375,4.5135498046875,-22.98797607421875,3.213958740234375,20.40000000000002,bp
-0.4501953125,0.044189453125,-1.0546875,2.077789306640625,-19.026947021484375,3.961029052734375,20.50000000000002,bp
-0.360595703125,0.038330078125,-0.8681640625,0.01556396484375,-12.194366455078125,4.85595703125,20.600000000000023,bp
-0.34521484375,0.033935546875,-0.75,-1.72760009765625,-8.925933837890625,5.486297607421875,20.700000000000024,bp
-0.2607421875,0.03369140625,-0.720947265625,-1.38519287109375,-7.431793212890625,5.68084716796875,20.800000000000026,bp
-0.242919921875,0.047119140625,-0.668212890625,1.299591064453125,-24.8712158203125,4.925994873046875,20.900000000000027,bp
-0.4169921875,0.036376953125,-0.8271484375,5.1361083984375,-21.174774169921875,3.06610107421875,21.00000000000003,bp
-0.521484375,0.00341796875,-0.9638671875,6.062164306640625,-20.069732666015625,1.828765869140625,21.10000000000003,bp
-0.45751953125,0.02490234375,-0.8310546875,4.801483154296875,-10.00762939453125,2.72369384765625,21.20000000000003,bp
-0.475341796875,0.035888671875,-0.83447265625,2.303466796875,3.19061279296875,3.836517333984375,21.300000000000033,bp
-0.50048828125,0.0400390625,-0.896240234375,1.050567626953125,10.793609619140625,3.805389404296875,21.400000000000034,bp
-0.439697265625,0.04443359375,-0.827880859375,-0.26458740234375,12.614593505859375,3.774261474609375,21.500000000000036,bp
-0.391845703125,0.035400390625,-0.88037109375,-0.94940185546875,18.05419921875,2.926025390625,21.600000000000037,bp
-0.344970703125,0.042236328125,-0.828369140625,0.809326171875,9.649658203125,2.19451904296875,21.70000000000004,bp
-0.282470703125,0.01416015625,-0.754638671875,1.937713623046875,15.571746826171875,1.19842529296875,21.80000000000004,bp
-0.2646484375,0.0185546875,-0.73876953125,2.8948974609375,10.75469970703125,1.190643310546875,21.90000000000004,bp
-0.336669921875,0.006103515625,-0.876220703125,2.36572265625,19.31488037109375,2.427978515625,22.000000000000043,bp
-0.398681640625,0.0166015625,-1.025146484375,0.988311767578125,38.092803955078125,3.673095703125,22.100000000000044,bp
-0.401611328125,0.014892578125,-1.052978515625,1.766510009765625,22.964630126953125,3.75091552734375,22.200000000000045,bp
-0.3681640625,0.0068359375,-1.072998046875,2.5836181640625,13.52508544921875,2.22564697265625,22.300000000000047,bp
-0.34326171875,0.013916015625,-1.073974609375,2.544708251953125,-9.88311767578125,1.494140625,22.40000000000005,bp
-0.483642578125,0.079345703125,-1.51318359375,4.272308349609375,-9.439544677734375,1.0894775390625,22.50000000000005,bp
-0.3330078125,0.026123046875,-1.316162109375,3.2684326171875,-23.447113037109375,0.848236083984375,22.60000000000005,bp
-0.422607421875,0.04638671875,-1.131591796875,-0.194549560546875,17.003631591796875,1.486358642578125,22.700000000000053,bp
-0.361328125,0.029541015625,-0.946533203125,-1.556396484375,-9.33837890625,1.844329833984375,22.800000000000054,bp
-0.42578125,0.02392578125,-0.76708984375,-2.8948974609375,-48.738555908203125,1.556396484375,22.900000000000055,bp
-0.20068359375,0.044677734375,-0.69873046875,-1.641998291015625,0.630340576171875,2.36572265625,23.000000000000057,bp
-0.205810546875,0.012939453125,-0.675048828125,0.7781982421875,-19.120330810546875,2.357940673828125,23.10000000000006,bp
-0.3525390625,0.01953125,-0.793212890625,1.797637939453125,-30.76995849609375,2.248992919921875,23.20000000000006,bp
-0.47119140625,0.014404296875,-0.931884765625,4.272308349609375,-33.766021728515625,1.782073974609375,23.30000000000006,bp
-0.415283203125,0.00390625,-0.8671875,4.007720947265625,-10.030975341796875,2.638092041015625,23.400000000000063,bp
-0.458984375,0.03173828125,-0.878662109375,3.06610107421875,0.88714599609375,3.525238037109375,23.500000000000064,bp
-0.458740234375,0.03125,-0.94873046875,3.19061279296875,10.35003662109375,3.50189208984375,23.600000000000065,bp
-0.42626953125,0.022216796875,-0.8486328125,2.8948974609375,12.46673583984375,3.5174560546875,23.700000000000067,bp
-0.3759765625,0.03466796875,-0.85400390625,2.50579833984375,10.466766357421875,3.354034423828125,23.800000000000068,bp
-0.35791015625,0.030517578125,-0.773193359375,2.59918212890625,26.201934814453125,3.120574951171875,23.90000000000007,bp
-0.292236328125,0.029541015625,-0.76025390625,4.365692138671875,14.731292724609375,1.112823486328125,24.00000000000007,bp
